formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C18H31NO3	[M - H]-	C18H30NO3-	Fatty acids	0,945	Fatty Acids and Conjugates	0,087	Other Octadecanoids	0,061	Lipids and lipid-like molecules	0,621	Fatty Acyls	0,652					Fatty Acyls	0,652	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	308,223	944	15,742	650282900659418901	650277936842527867	1246	
1	C16H28O3	[M - H]-	C16H27O3-	Fatty acids	0,703	Sesquiterpenoids	0,244	12-oxophytodienoic acid metabolites	0,075	Lipids and lipid-like molecules	0,630							Lipids and lipid-like molecules	0,630	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	267,197	945	15,751	650282899073971951	650277913530584743	950	
1	C18H30N2O2	[M - H]-	C18H29N2O2-	Alkaloids	0,417	Sesquiterpenoids	0,117	Quinolizidine alkaloids	0,073	Organic oxygen compounds	1,000	Organooxygen compounds	0,999	Carbonyl compounds	0,717	Ketones	0,858	Cyclic ketones	0,637	Organic compounds; Ketones; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	305,223	946	15,761	650282897597576788	650277934980256803	1228	
1	C16H26O5	[M - H]-	C16H25O5-	Polyketides	0,866	Macrolides	0,673	Macrolide lactones	0,393	Lipids and lipid-like molecules	0,670	Fatty Acyls	0,561					Fatty Acyls	0,561	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	297,170	946	15,772	650282894296659370	650277931629007607	1167	
1	C15H24O2	[M - H]-	C15H23O2-	Terpenoids	0,551	Sesquiterpenoids	0,747	Bisabolane sesquiterpenoids	0,107	Benzenoids	0,937	Benzene and substituted derivatives	0,836					Benzene and substituted derivatives	0,836	Organic compounds; Alcohols and polyols; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	235,170	946	15,774	650282890723112264	650277904449915569	746	
1	C20H20O4	[M - H]-	C20H19O4-	Shikimates and Phenylpropanoids	1,000	Flavonoids	0,998	Flavanones	0,933	Phenylpropanoids and polyketides	0,995	Flavonoids	0,974	Flavans	0,981	3'-prenylated flavans	0,604	3'-prenylated flavanones	0,666	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alkyl aryl ethers; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavans; Flavanones; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; 3'-prenylated flavanones; 3'-prenylated flavans; Aryl ketones; Aryl alkyl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	323,129	948	15,800	650282914152496985	650277950050391914	1398	
1	C15H30N2O6S	[M - H]-	C15H29N2O6S-	Amino acids and Peptides	0,232	Aminosugars and aminoglycosides	0,222	Aminoglycosides	0,095	Organic acids and derivatives	0,997	Carboxylic acids and derivatives	0,980	Amino acids, peptides, and analogues	0,942	Amino acids and derivatives	0,941	Alpha amino acids and derivatives	0,944	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Sulfones; Carboxylic acid derivatives; Sulfonyls; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	365,176	949	15,812	650282916018967353	650277968664714421	1664	
1	C10H18O2	[M - H]-	C10H17O2-	Fatty acids	0,919	Monoterpenoids	0,449	Acyclic monoterpenoids	0,183	Lipids and lipid-like molecules	0,664	Fatty Acyls	0,608					Fatty Acyls	0,608	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	169,123	949	15,818	650282914148302675	650277886884168269	305	
1	C18H31NO3	[M - H]-	C18H30NO3-	Alkaloids	0,981	Ornithine alkaloids	0,600	Tropane alkaloids	0,177	Organic acids and derivatives	0,882	Carboxylic acids and derivatives	0,922	Amino acids, peptides, and analogues	0,537	Amino acids and derivatives	0,536	Amino acids and derivatives	0,536	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	308,224	949	15,819	650282916031550303	650277937798829214	1253	
1	C18H29NO2	[M - H]-	C18H28NO2-	Alkaloids	0,911	Lysine alkaloids	0,433	Quinolizidine alkaloids	0,119	Organic oxygen compounds	0,999	Organooxygen compounds	0,998	Carbonyl compounds	0,885	Ketones	0,878	Ketones	0,878	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	290,213	949	15,819	650282916014773041	650277923844378936	1079	
1	C25H47NO6	[M - H]-	C25H46NO6-	Fatty acids	0,998	Fatty esters	0,777	Fatty acyl carnitines	0,855	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	1,000	Amino acids, peptides, and analogues	0,912	Amino acids and derivatives	0,913	Amino acids	0,933	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Amines; Primary amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	456,333	950	15,825	650282916018967375	650277984875700431	1870	
1	C18H32O4	[M - H]-	C18H31O4-	Fatty acids	0,942	Octadecanoids	0,782	Other Octadecanoids	0,740	Lipids and lipid-like molecules	0,833	Fatty Acyls	0,847	Fatty acids and conjugates	0,505			Fatty acids and conjugates	0,505	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	311,223	950	15,830	650282916073493368	650277941108135289	1298	
1	C13H26O3	[M - H]-	C13H25O3-	Fatty acids	0,686	Fatty esters	0,387	Wax monoesters	0,218	Lipids and lipid-like molecules	0,662							Lipids and lipid-like molecules	0,662	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	229,181	950	15,838	650282919462492247	650277903309064752	721	
1	C16H22O4	[M - H]-	C16H21O4-	Terpenoids	0,971	Sesquiterpenoids	0,938	Illudalane sesquiterpenoids	0,058	Benzenoids	0,719							Benzenoids	0,719	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	277,145	952	15,860	650282923191230032	650277918811213807	1014	
1	C18H35NO3	[M - H]-	C18H34NO3-	Fatty acids	0,987	Fatty esters	0,983	Fatty acyl carnitines	0,560	Lipids and lipid-like molecules	0,542	Fatty Acyls	0,716	Fatty acid esters	0,717			Fatty acid esters	0,717	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	312,254	954	15,907	650282921660308671	650277941624034711	1305	
1	C18H32O6	[M - H]-	C18H31O6-	Fatty acids	0,965	Octadecanoids	0,285	Macrolide lactones	0,360	Lipids and lipid-like molecules	0,893	Fatty Acyls	0,942	Fatty acid esters	0,620			Fatty acid esters	0,620	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343,213	956	15,933	650282922767605140	650277962016741978	1545	
1	C18H30N2O2	[M - H]-	C18H29N2O2-	Alkaloids	0,861	Lysine alkaloids	0,102	Quinolizidine alkaloids	0,089	Organic acids and derivatives	0,897	Carboxylic acids and derivatives	0,749	Amino acids, peptides, and analogues	0,530	Amino acids and derivatives	0,532	Amino acids and derivatives	0,532	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Primary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	305,224	957	15,942	650282922427866444	650277935152223277	1230	
3	C18H32O5	[M - H2O - H]-	C18H29O4-	Fatty acids	0,999	Octadecanoids	0,990	Other Octadecanoids	0,650	Lipids and lipid-like molecules	0,941	Fatty Acyls	0,971	Fatty acids and conjugates	0,935	Long-chain fatty acids	0,752	Long-chain fatty acids	0,752	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	309,209	957	15,944	650282922985709027	650277939006788850	1271	
1	C12H24N2O5S	[M - H]-	C12H23N2O5S-	Alkaloids	0,436	Histidine alkaloids	0,280	Imidazole alkaloids	0,283	Organic acids and derivatives	0,995	Carboxylic acids and derivatives	0,956	Amino acids, peptides, and analogues	0,728	Amino acids and derivatives	0,724	Alpha amino acids and derivatives	0,645	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carbonyl compounds; Amines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	307,134	960	15,996	650282923577106246	650277935676511325	1239	
1	C10H17NO4	[M - H]-	C10H16NO4-	Amino acids and Peptides	0,484	Fatty esters	0,247	Aminoacids	0,256	Organic acids and derivatives	0,969	Carboxylic acids and derivatives	0,989	Amino acids, peptides, and analogues	0,845	Amino acids and derivatives	0,844	Alpha amino acids and derivatives	0,819	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	214,108	961	16,023	650282923698741117	650277898821158922	609	
1	C14H26N3O2	[M - H]-	C14H25N3O2-	Alkaloids	0,971	Histidine alkaloids	0,571	Imidazole alkaloids	0,569	Organoheterocyclic compounds	0,969	Azacyclic compounds	0,953					Azacyclic compounds	0,953	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Carboximidamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	267,197	962	16,031	650282920804670537	650277913505418914	949	
1	C9H18O2	[M - H]-	C9H17O2-	Fatty acids	0,827	Fatty esters	0,671	Lactones	0,541	Organic acids and derivatives	0,912	Carboxylic acids and derivatives	0,917	Carboxylic acid derivatives	0,786	Carboxylic acid esters	0,855	Carboxylic acid esters	0,855	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	157,123	963	16,046	650282923291893415	650277883864269084	244	
1	C17H33NO3	[M - H]-	C17H32NO3-	Alkaloids	0,553	Tyrosine alkaloids	0,158	Quinolizidine alkaloids	0,063	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,986	Tertiary amines	0,886	Trialkylamines	0,926	Organic compounds; Ethers; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Amines; Tertiary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	298,239	964	16,065	650282923497414431	650277932207821604	1176	
