row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,15_N_GA7_1_23828.mzML Peak area,44_N_BD7_1_23810.mzML Peak area,42_N_BB1_1_23779.mzML Peak area,54_N_BD8_1_23811.mzML Peak area,45_N_BC2_1_23788.mzML Peak area,48_N_BC6_1_23800.mzML Peak area,QC2_N_BB7_1_23799.mzML Peak area,47_N_BE7_1_23819.mzML Peak area,36_N_BE6_1_23818.mzML Peak area,17_N_GB4_1_23833.mzML Peak area,QC5_N_BB7_1_23820.mzML Peak area,6_N_GA5_1_23826.mzML Peak area,25_N_GB1_1_23830.mzML Peak area,50_N_GB8_1_23838.mzML Peak area,48_N_BC6_1_23793.mzML Peak area,49_N_BE4_1_23816.mzML Peak area,14_N_BB8_1_23786.mzML Peak area,52_N_BC5_1_23791.mzML Peak area,33_N_GB6_1_23836.mzML Peak area,31_N_BC1_1_23794.mzML Peak area,19_N_BE2_1_23814.mzML Peak area,26_N_BE1_1_23812.mzML Peak area,46_N_BC4_1_23797.mzML Peak area,41_N_GB7_1_23837.mzML Peak area,35_N_BC7_1_23801.mzML Peak area,13_N_BD5_1_23808.mzML Peak area,37_N_BB6_1_23784.mzML Peak area,39_N_GA8_1_23829.mzML Peak area,43_N_BD6_1_23809.mzML Peak area,32_N_BD1_1_23803.mzML Peak area,51_N_GB5_1_23835.mzML Peak area,52_N_BC5_1_23798.mzML Peak area,QC3_N_BB7_1_23806.mzML Peak area,2_N_BB3_1_23781.mzML Peak area,29_N_BD3_1_23805.mzML Peak area,30_N_GB3_1_23832.mzML Peak area,9_N_GA3_1_23824.mzML Peak area,23_N_BB2_1_23780.mzML Peak area,31_N_BC1_1_23787.mzML Peak area,QC4_N_BB7_1_23813.mzML Peak area,18_N_BC8_1_23802.mzML Peak area,8_N_BB5_1_23783.mzML Peak area,24_N_GB2_1_23831.mzML Peak area,45_N_BC2_1_23795.mzML Peak area,11_N_BE8_1_23821.mzML Peak area,12_N_BD4_1_23807.mzML Peak area,QC8_N_BB7_1_23839.mzML Peak area,46_N_BC4_1_23790.mzML Peak area,QC1_N_BB7_1_23785.mzML Peak area,38_N_GA4_1_23825.mzML Peak area,27_N_BB4_1_23782.mzML Peak area,7_N_BE5_1_23817.mzML Peak area,20_N_GA1_1_23822.mzML Peak area,21_N_BE3_1_23815.mzML Peak area,3_N_BD2_1_23804.mzML Peak area,1_N_BC3_1_23796.mzML Peak area,QC7_N_BB7_1_23834.mzML Peak area,5_N_GA2_1_23823.mzML Peak area,QC6_N_BB7_1_23827.mzML Peak area,
1582,347.24487177924,14.968291,,,,,,,,,,,792.7846,519.28265,0,0,0,0,1298.1014,0,1462.6226,1233.7026,1290.8356,1245.8065,0,0,0,0,0,0,1897.1729,1872.7803,684.9479,1264.7211,0,801.37775,3586.1963,0,0,673.35645,0,920.9073,0,0,1312.7805,1575.7933,872.7215,376.88925,819.3913,0,1828.8501,1353.631,775.48895,0,0,547.9751,1337.9087,722.4881,1444.4019,0,1261.3987,754.33215,1495.1958,0,688.83154,0,0,1196.8109,1372.4586,3137.109,1336.7172,
1583,347.2450620632384,14.857699,,,,,,,,,,,791.6336,0,0,0,601.4207,0,1275.6355,0,1449.3142,0,1268.8107,0,0,0,0,0,714.66077,0,1932.5099,1818.152,0,1424.0294,588.5279,736.48267,3312.2395,0,0,0,569.0147,815.2611,0,0,1255.6168,1559.7358,802.06433,435.38098,869.09515,777.52466,1800.8816,1328.304,737.498,0,405.92722,651.72546,1382.0757,721.2595,1395.5498,513.19556,1321.0011,841.5931,1576.1587,0,0,979.77924,1038.75,1168.3375,1373.2542,3247.6445,1424.5682,
1584,347.2459384549563,9.153536,,,,,,,,,,,1409.6139,3113.8093,3612.511,0,610.61084,0,3589.1978,2313.9976,4553.3154,3864.746,3493.7576,10808.544,0,0,0,0,2516.0454,0,5283.9736,3421.0886,3577.3982,1399.7251,1501.4783,2479.6467,8152.462,0,922.77673,3328.5981,1831.657,3133.9624,0,0,3824.4749,4939.347,2458.1206,830.876,3308.727,2389.6843,3449.3484,3898.9563,2646.3638,1653.0535,1185.5615,698.2592,5644.4907,2026.3638,3559.6453,1789.2142,3817.6477,2085.3323,4723.9575,2866.2307,2846.3975,4381.322,4662.7266,4246.6206,4046.2097,5099.398,4066.7488,
1585,347.9789597671661,1.8640761,,,,,,,,,,,15939.049,3278.2065,0,0,11654.925,11132.472,20451.516,16576.371,12920.274,12099.243,17792.799,9102.758,14524.739,0,11386.63,0,15801.296,0,10650.1045,17524.02,20951.988,17736.98,11438.366,9447.724,15901.697,15624.234,17541.191,10989.552,14201.345,22680.416,0,0,18827.535,32048.268,21036.271,14584.089,14375.565,22523.486,19197.898,18613.904,11240.911,7545.2715,12450.188,11480.685,8339.555,7508.3286,16635.752,11957.93,22147.37,17173.863,19280.576,13635.435,15592.066,19077.133,19596.246,22386.086,16820.41,21315.57,17684.086,
1586,347.979379025484,1.5957685,,,,,,,,,,,5352.459,0,0,0,1647.7128,0,9657.23,2999.5085,3944.6692,0,9429.717,0,0,0,0,0,0,0,0,0,0,5039.7734,0,0,0,0,0,0,0,0,0,0,9116.912,18695.834,0,0,4411.012,0,0,9087.588,0,0,0,1720.0284,2703.239,0,8490.54,0,10655.597,0,6170.577,0,0,0,0,0,8934.964,0,9132.432,
1587,347.979420266173,1.541809,,,,,,,,,,,0,0,0,0,0,2875.0896,0,0,0,6704.4204,0,2345.5295,6008.9717,0,3035.935,0,5358.16,0,3212.475,6653.9854,12270.194,0,3141.2798,3046.8206,8953.165,6161.9614,7067.9995,3796.1309,5494.2344,18872.166,0,0,0,0,9536.507,5493.206,0,7005.366,7563.9404,0,4221.409,1439.2284,3338.5369,0,0,1225.0859,0,3094.675,0,8421.394,0,5484.84,5646.493,9558.31,15047.156,22762.277,0,21239.953,0,
1588,348.1846665640738,9.012396,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.9143,0,2024.0023,0,0,0,0,0,0,0,0,0,0,0,0,626.81415,2002.3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1589,348.1852333659323,9.20895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,889.1784,0,1225.3398,0,3128.3628,0,0,0,0,0,0,0,0,0,0,0,0,1178.3036,3056.2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1590,348.2305433987257,11.816984,,,,,,,,,,,1200.6287,3869.709,3095.3145,4146.7183,794.1981,0,2486.0195,4778.8955,3218.2905,2521.0222,2406.516,5114.5234,0,2853.3052,0,2721.165,3463.1184,2012.0848,0,1142.9031,5257.4907,0,2525.6636,1959.1534,2052.3916,561.38745,776.8228,3152.624,2372.4187,3549.3184,1807.678,2916.2856,3398.6914,1475.5204,1433.7477,0,1966.8251,1640.4619,1430.9014,2591.506,1839.9883,3904.7295,2161.8477,750.91016,1766.8103,1946.2781,3250.1177,1719.9779,2991.1355,0,1557.4446,3543.1057,3109.2507,4745.8145,2138.1177,2955.4727,3305.1562,1758.9697,2346.2185,
1591,348.2312438160865,17.99082,,,,,,,,,,,3302.4185,3733.858,1273.1178,3472.7756,1748.4358,0,4106.06,2064.205,3389.3892,4443.4243,4129.7476,2130.9465,1187.3845,4540.9316,0,4774.0444,0,2161.341,5387.102,4455.3096,1392.4019,2692.476,3763.2227,5660.5737,5130.8354,1397.3815,2830.753,5202.9307,4898.2524,3788.741,1061.6001,2455.3657,4279.1436,2663.534,5040.3174,3798.3225,4806.5264,3225.974,3498.4543,4486.3267,3558.9058,0,3507.5872,2176.5432,4331.9634,3514.862,4471.009,3430.8186,3243.2227,5277.301,4299.0107,3824.7976,4128.8784,3259.68,5424.6675,4410.0933,4660.771,4066.2156,4447.1455,
1592,348.23122104255947,17.768219,,,,,,,,,,,2370.093,2483.6453,971.41327,2378.8625,1210.3904,0,2710.859,1602.8212,2432.0088,2887.268,2810.9612,1495.3975,0,2979.0796,0,3248.305,0,1640.3867,3600.2817,2858.1582,0,1984.7794,2721.282,3920.1868,3642.0137,1075.8933,1957.9436,3442.938,3244.3103,2535.2964,745.5175,1827.7433,2752.704,1850.9043,3315.2888,2748.742,3141.5479,2153.3098,2448.677,3069.104,2599.4146,0,2575.9956,1508.4619,2972.7864,2538.8848,3064.1348,2362.9353,2271.8818,3606.6604,2770.0332,2560.9895,2734.3037,2275.9585,3506.3079,2946.6543,3094.1782,2824.3374,2862.9216,
1593,348.2311638222988,18.249945,,,,,,,,,,,2607.3857,1493.8184,0,0,713.0002,0,1904.342,0,1375.8425,2056.0337,1819.8668,0,939.23737,1942.92,0,2317.853,0,0,2837.4429,1969.6125,0,2102.1704,1628.3827,2845.8818,2546.6655,502.92084,1257.2722,2427.666,2361.657,1596.8826,0,968.07776,2061.7412,1049.7173,2678.476,3109.671,2596.4868,2246.846,1938.9299,1886.5032,1516.6779,0,1492.4088,965.4308,3406.3845,2629.472,2252.5525,1298.6487,1335.054,3037.6768,2143.3765,0,1770.6078,0,3323.525,1726.4995,2046.7441,3288.9421,2146.7317,
1594,349.1506557228348,8.531779,,,,,,,,,,,1455.2689,1636.3975,1069.7062,0,0,1319.9099,2623.5334,1178.4634,970.7253,2605.1233,2640.3086,1250.0438,0,0,1326.6483,0,1767.713,0,0,1747.0387,1213.4502,1289.8021,0,1910.6937,3041.5413,2756.4985,2341.8975,2007.5474,1287.1642,5184.7764,0,0,2629.5823,4329.6064,2064.1523,0,0,1068.6388,1761.2728,2709.6855,2133.5955,0,0,0,1934.3816,0,2468.5564,0,2753.5354,2703.2288,2230.8938,825.9062,1575.2943,1820.3402,4096.0166,6390.82,2519.5034,5287.1235,2533.8828,
1595,350.1457298302898,5.620772,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1028.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.40576,0,0,0,0,837.51135,0,0,0,1422.5588,0,0,0,0,0,0,0,0,0,0,0,0,416.94455,0,437.9546,0,0,0,0,0,879.26965,749.42096,0,864.2292,0,
1596,350.2327868339049,17.566412,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1732.9701,0,0,0,0,0,0,0,0,725.8377,0,0,0,0,952.3149,1925.0293,471.12167,0,0,0,0,0,0,0,1351.6295,0,0,0,0,0,0,900.67694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.095,0,1777.3295,0,
1597,350.2330064056056,17.386082,,,,,,,,,,,615.5259,0,0,0,0,0,0,0,0,2983.8818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3753.84,603.14703,0,0,0,0,0,0,0,2180.6697,0,0,0,0,0,0,1683.9214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028.2263,0,2665.6794,0,
1598,350.246246770556,14.4383745,,,,,,,,,,,2282.9639,6222.4697,6882.8457,6765.8003,1357.4071,0,5847.8154,7783.7363,5510.3213,6399.9917,5867.6724,9247.945,0,6482.6123,0,3951.5793,7094.1987,3379.1562,3360.9614,2921.8872,8991.962,1410.9847,4084.8035,5097.663,5537.451,1286.6075,1884.1794,6063.933,4607.023,6132.9463,1587.707,3487.9863,5915.442,3742.8066,3455.0808,2232.1138,3583.939,2778.2417,2726.8054,5847.277,4595.2095,7092.8228,3870.1104,1599.0349,4419.3047,3097.5737,5967.561,3870.773,5542.589,2866.1345,3249.9502,6064.515,6780.4814,8368.387,3752.181,5882.557,5819.6646,4821.862,6117.1167,
1599,350.24658452102074,13.941015,,,,,,,,,,,1810.7018,4018.521,4498.225,4556.5547,847.73486,0,4059.7048,5021.2065,4009.4233,4267.283,3946.513,6122.8906,0,4541.323,0,2998.169,4415.979,2082.1313,2757.0132,2103.2507,5870.5264,1007.0909,2757.5974,3697.7163,3810.5015,732.18665,1165.0394,4134.142,3092.041,4017.8308,1008.43,2275.1235,4011.641,2381.6973,2594.3923,1615.5095,2727.4392,1802.7555,1773.943,4167.582,3122.6729,4580.4883,2970.1802,1119.7285,3084.2136,2263.6128,4713.5464,2627.7546,3542.2712,2333.522,2382.7126,4101.287,4799.8296,5365.559,3004.7007,3814.1694,4313.318,3518.8447,4292.3516,
1600,351.08679937401223,16.643717,,,,,,,,,,,0,0,0,0,1123.0139,657.98676,0,857.9241,2069.0146,404.2206,653.5319,418.60104,0,0,644.17053,0,0,0,2155.8198,1334.8318,0,0,0,0,1518.4889,518.4629,0,0,1238.9025,685.33167,0,0,627.7273,480.51495,0,0,0,504.8092,1372.6075,647.4778,673.9483,0,0,1218.4292,579.70056,0,743.6981,0,573.0615,0,0,757.7857,0,0,1584.439,1035.6713,628.64667,1170.788,648.5055,
1601,351.1299265420862,6.3941045,,,,,,,,,,,0,1460.0178,1312.3237,0,0,0,0,0,0,1088.347,0,2483.8,0,0,0,0,0,0,0,2048.545,0,412.5348,0,0,1715.0863,0,0,0,0,0,0,0,0,0,0,0,3747.0662,0,2163.1929,0,0,2879.126,0,0,6759.999,0,1467.6017,0,1669.4135,1756.8135,0,7059.313,0,0,7675.6504,2794.5417,0,1273.6935,0,
1602,351.13465067489796,13.409784,,,,,,,,,,,1964.2043,0,0,1210.8562,2479.4663,2805.782,1894.5168,1309.6125,1211.4236,0,1804.04,0,2733.5337,1297.3756,2855.2346,1963.4308,1241.5282,2520.7263,1327.4231,0,1371.0646,2469.5117,1430.8301,1002.82355,980.4134,1800.9144,1652.7714,1232.0176,1477.3585,1667.9417,3354.9995,2526.014,1835.5725,1233.0359,1373.2406,2132.4673,0,1131.1392,0,1848.6715,1961.0295,0,2176.5237,2735.5056,0,2259.2598,1664.4065,1444.2632,1795.6523,0,1229.0337,0,1163.9526,1124.8379,0,0,1760.7463,0,1840.4,
1603,351.1697547107974,9.071656,,,,,,,,,,,5288.459,5204.95,4976.0386,6109.358,6354.804,5510.8994,5179.0234,4776.087,4978.14,4493.9014,5103.4473,4561.5903,5789.7554,6302.751,5901.5054,6707.8467,4569.456,6801.515,4887.0137,5157.1113,4274.1753,5365.7856,5187.9287,5029.9824,4368.3545,5609.4688,5436.28,4979.538,5023.7124,4181.117,7094.486,6860.5596,5027.8916,4340.1245,5054.8853,5279.8525,4930.724,4913.5957,5059.7627,5186.617,5407.7285,4534.773,5287.1113,6336.5635,4378.516,6160.338,4924.205,5173.4272,5133.3115,5287.2344,5191.7817,4812.062,4456.714,4456.133,4510.784,3537.0173,4943.9453,4272.8545,5009.657,
1604,351.1814982265653,15.161787,,,,,,,,,,,0,0,0,0,0,0,2993.8884,0,0,0,2862.7805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961.7039,0,0,0,0,0,0,2808.9927,0,0,0,0,0,0,2709.2512,0,3152.5881,0,0,0,0,0,0,0,2840.8901,0,2759.3464,
1605,352.2168394701585,13.063685,,,,,,,,,,,0,1675.4229,788.1032,2294.5042,3461.191,1311.4677,1419.0732,0,1117.1832,0,1449.4257,2758.5396,1084.3209,827.7793,1269.8396,687.3551,1489.8793,866.59564,834.3256,1087.6012,0,886.6311,1791.3993,985.75287,831.9557,687.3526,0,2326.0671,630.45667,0,0,860.97064,0,1204.1599,0,900.6691,0,995.6968,1122.4121,1501.2844,0,0,659.89355,3556.727,3541.578,2224.3438,1451.5975,1676.7622,0,0,681.16095,769.29706,1546.6536,922.7622,2071.1377,1156.1409,1396.3158,600.2262,1503.1753,
1606,352.22412605419845,7.474492,,,,,,,,,,,0,0,0,0,0,0,1136.5995,1343.5765,0,6269.436,0,0,0,0,0,0,0,0,0,0,0,2095.0515,4164.0923,0,0,3571.6648,1569.4067,0,0,0,0,0,0,0,1438.0497,0,0,0,0,0,1734.7397,0,0,0,0,0,1143.7596,4158.687,1148.9854,0,0,0,0,0,0,0,0,0,1130.8197,
1607,352.24911080088356,18.664583,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2192.9932,0,0,0,0,0,0,0,0,1545.5518,0,0,911.6412,0,0,3208.3027,1426.7837,0,0,0,0,0,0,0,1673.7196,0,0,560.4714,0,0,1004.10175,0,0,0,0,0,0,0,0,942.889,0,0,0,0,0,941.8927,0,0,2327.9978,0,
1608,352.24935660949706,18.55246,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1550.6128,0,0,0,0,0,0,0,0,563.69507,0,0,614.86273,0,0,2301.487,0,0,0,0,0,0,0,0,1236.5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.6329,0,0,1605.2141,0,
1609,352.2493896144206,18.762709,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2701.9243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3532.6538,0,0,0,0,0,0,0,0,1851.8186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112.551,0,2105.4966,2597.6538,0,
1610,353.1449606352879,6.084093,,,,,,,,,,,0,5204.967,1023.23004,0,0,1159.7732,1662.6234,0,919.5319,559.59393,1852.4805,1216.8282,0,0,1257.0137,0,3250.3296,0,5506.924,0,3315.142,0,2266.1147,828.686,0,540.505,0,2192.1099,0,650.36774,0,0,1811.22,0,0,1433.2128,1250.9767,1405.0419,0,1795.638,1269.8994,9201.647,0,0,1163.0875,746.7276,1577.9764,2344.9685,1890.739,0,0,4007.3862,0,0,0,10338.11,1679.231,0,1768.6658,
1611,354.15328235791634,7.90742,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3088.3994,0,0,0,0,0,0,0,0,564.14606,0,803.2712,1478.4878,0,1639.9059,1935.6685,0,0,0,0,764.5904,0,0,0,0,0,0,0,1187.7549,0,0,1906.5815,0,0,0,0,0,0,0,0,0,0,0,1802.5682,907.58673,0,0,0,0,0,
1612,355.0886822583073,1.1989756,,,,,,,,,,,5983.18,6210.8394,5965.5405,0,7506.2847,6871.3877,3873.381,7916.0986,4525.983,4314.878,3826.9788,4660.2964,5337.4395,0,7193.891,0,4415.7354,0,3518.769,6950.7217,6796.918,9089.456,6490.111,3441.1816,4836.1562,5647.692,8612.312,5661.078,8049.6377,7958.007,0,0,3839.0696,6230.924,6992.7593,6693.5674,5591.0776,7267.1597,6714.6523,3913.578,5734.0625,0,7148.8926,7618.618,0,4809.497,3631.4058,6440.5405,3857.154,5715.391,6612.876,0,6424.755,6270.519,4240.2437,0,3748.7136,4806.2686,3322.971,
1613,355.1032827799566,5.569592,,,,,,,,,,,0,0,0,0,0,929.7342,0,0,0,0,0,0,0,0,952.7763,0,0,0,0,0,0,0,0,0,719.20435,0,0,0,0,0,0,0,0,0,0,0,937.99664,0,0,0,0,0,0,0,1330.1777,0,0,0,685.39655,955.87646,0,1061.7212,0,0,1887.4534,926.78534,0,852.7501,0,
1614,355.1034383643807,6.365448,,,,,,,,,,,0,0,0,0,0,0,630.2497,0,0,0,624.78326,1095.5281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.0701,0,0,572.8454,480.888,0,0,823.0906,0,0,611.52527,0,0,0,0,5774.946,0,648.3369,0,650.7211,1038.3395,0,3835.8716,0,0,6034.2383,1722.1699,624.2366,959.23254,636.9155,
1615,355.10347395657817,7.0534816,,,,,,,,,,,1875.9598,2585.3665,1631.2511,0,2304.5498,4680.6743,3404.3064,4843.897,1805.5652,2499.799,3207.6147,2509.1118,2112.358,0,4597.3965,0,2203.737,0,1391.3817,2213.598,0,1296.2734,3458.4167,1576.1917,2018.4628,2436.3647,1417.5693,1536.1918,3674.0593,2656.6558,0,0,3226.781,2328.5317,1772.4751,2560.0608,2228.4536,0,2436.611,3187.8484,2351.0823,2100.08,0,2381.1167,4525.2607,970.6923,3022.841,3583.2712,3562.9404,2441.8418,2372.475,4222.51,1309.1156,0,5450.544,4847.2456,3147.3516,3123.0632,3205.0415,
1616,355.1036258027206,6.202567,,,,,,,,,,,0,0,0,0,0,0,1157.3086,0,0,0,1090.1687,2121.2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106.3473,0,0,0,1590.3728,0,0,1092.8903,0,0,0,0,12026.49,0,1054.4835,0,1225.389,1613.2935,0,8710.295,0,0,13628.217,2229.2705,1034.8025,940.39044,1090.6122,
1617,355.11905080362317,10.038941,,,,,,,,,,,1131.227,2276.1433,1045.8671,0,2107.9253,4258.9194,2315.778,2065.0583,2812.5063,1752.3406,2256.5684,2283.197,1511.2454,0,4102.411,0,0,0,1946.0955,3000.8342,1405.8258,1802.9331,1773.9524,1056.6182,2539.8254,1281.9183,1703.8488,861.8594,2503.3608,3106.0015,0,0,2238.0334,2448.4119,2156.6309,1875.126,1039.078,3257.2,3057.035,2409.596,1616.3439,1753.0925,1432.9114,2182.5754,1575.2031,859.0126,2205.643,1746.463,2349.6309,1369.0405,2138.1687,1810.2295,3321.9268,1304.5864,3474.9045,4099.0684,2203.7817,2439.6743,2386.9504,
1618,355.11942794574054,9.393259,,,,,,,,,,,0,0,0,0,0,2055.888,560.50195,0,0,552.75006,0,0,0,0,2068.1682,0,0,0,0,1405.9631,0,0,0,0,620.1766,0,0,0,932.4376,2021.2247,0,0,0,0,0,0,0,0,1471.278,0,0,0,0,0,0,0,468.55426,623.1245,0,796.28467,0,0,0,0,629.02594,0,0,0,0,
1619,355.22332075542397,9.367032,,,,,,,,,,,0,1728.9474,2484.4265,1753.16,0,0,1638.992,2099.7969,1519.9087,1775.3394,1709.5549,2634.4136,0,1655.4635,0,898.66736,2334.555,600.0939,896.2428,784.69696,2317.467,0,1026.7762,1426.4807,1589.3352,0,0,1922.8247,1254.0958,1567.6498,0,0,1512.7863,1176.5887,962.137,0,930.3874,0,788.38666,1571.8794,1262.9994,2483.807,752.7729,0,1206.3645,702.00586,1498.2832,1016.5665,1763.4889,759.6354,1233.6936,1811.8676,1906.8627,2423.6184,1156.122,1512.4509,1684.943,1261.3302,1610.9989,
1620,355.2235416226736,9.206483,,,,,,,,,,,0,1983.0798,2796.4138,1980.537,0,0,1868.1268,2488.1143,1751.8076,1961.3665,1919.443,3075.4329,0,1913.7623,0,897.8548,2608.2546,635.0506,976.6406,852.3172,2862.369,0,1195.2744,1653.6161,1871.4647,0,627.39716,1927.1157,1343.4368,1861.4141,0,0,1817.1051,1354.2891,1097.6702,0,1141.4141,1131.5205,0,1893.8047,1378.4757,2904.3298,898.196,0,1396.3672,783.7,1885.7223,1168.276,2071.2175,779.2323,1318.9916,2161.9976,2156.5261,2851.2214,1281.2523,1772.0801,1941.2628,1461.0497,1925.1841,
1621,355.22377444104427,9.084297,,,,,,,,,,,787.6315,4641.816,7483.9414,3577.979,741.47943,0,3691.244,7274.6807,4738.545,3770.1912,3849.8306,8452.811,0,2963.652,0,525.9812,6947.665,437.93732,1326.1624,1485.6316,8686.268,0,2061.3262,2547.4114,2676.2183,0,1516.3925,3587.954,2333.7358,3984.8555,0,480.57074,3681.5837,2405.2817,1714.1664,1039.6116,1636.1481,2072.9448,1623.9277,3607.0066,2746.2048,7805.683,2121.6865,733.22205,2377.6218,1399.3759,3641.5447,2228.0464,4014.1626,1258.1788,2025.1173,5096.3774,4956.8135,7087.359,1894.9822,3172.6655,3629.1042,2574.2593,3695.0483,
1622,355.25836698568645,10.628139,,,,,,,,,,,0,928.20886,2217.7383,1022.9466,0,0,797.07794,1561.4211,679.17664,675.99445,821.4291,2436.9175,0,795.80475,0,0,2284.4722,0,0,0,2107.608,0,0,0,0,0,0,510.61972,0,593.1631,0,0,870.80316,0,0,0,0,0,0,774.3998,508.96793,2442.8074,0,0,477.02734,0,772.49286,0,889.57007,0,0,864.70715,857.1805,1175.7059,0,0,847.824,471.48145,844.0802,
1623,355.259118430348,10.235459,,,,,,,,,,,0,1288.3398,2922.8228,1294.0763,0,0,867.11615,2147.3054,712.5728,583.22015,824.9092,3282.695,0,1025.4987,0,0,1536.3474,0,0,0,1730.2026,0,0,0,779.42426,0,0,0,0,962.86304,0,0,831.3216,703.62854,0,0,0,0,0,782.80115,666.6853,2058.8403,0,0,0,0,755.5632,0,942.9967,0,0,1185.4832,1198.2457,768.7288,496.8863,503.01266,704.97205,453.59018,726.6215,
1624,355.25884506176175,10.877297,,,,,,,,,,,0,1659.1481,4360.2446,1839.6003,0,0,1749.2417,2929.9587,1447.2336,1361.5393,1539.8788,4688.982,0,1489.9905,0,543.78723,4074.6387,0,0,0,4115.1494,0,653.3964,905.00507,978.0293,0,0,992.1065,822.3638,1251.9303,0,0,1739.7496,900.6736,461.47888,0,527.6755,551.62537,0,1650.4045,948.53357,4514.0264,654.8587,0,832.6612,0,1530.0066,718.2779,1659.1674,0,543.6448,1586.8477,1593.0509,2021.6798,689.59515,1093.5245,1520.4194,927.28107,1558.0105,
1625,356.20830215205353,10.28701,,,,,,,,,,,0,860.81866,1224.5894,821.0815,0,0,1008.4219,998.5029,858.9116,989.9395,874.58765,0,0,645.1035,0,0,1349.9954,0,0,0,1364.5143,0,566.6793,832.7775,870.7781,0,0,852.8755,671.4699,793.0552,0,0,922.2849,0,525.64514,0,482.35553,0,0,885.361,0,1380.5421,0,0,570.54395,0,893.07513,705.8001,925.42303,0,0,2312.3618,888.5066,1281.9366,527.8051,877.83514,961.4148,677.1126,839.35425,
1626,356.2804314311094,17.211676,,,,,,,,,,,997.7311,3081.5015,3368.7732,3191.2986,516.41547,0,2934.5808,3603.5896,2609.2056,3032.7222,2924.946,4306.9834,0,3192.4775,0,2119.4624,3288.3298,1667.8173,1686.6768,1228.8014,3983.4229,555.31366,2051.3062,2508.3032,2750.7024,0,837.6679,2911.6082,2255.4888,2883.0032,611.5319,1793.6224,2829.4258,2058.6702,1883.1863,809.7202,1837.63,1586.2538,1274.8473,2977.8347,2129.0906,3553.7766,1559.5104,551.3195,2179.8423,1383.8777,2920.8667,1860.0421,2849.9475,1391.0393,1744.8992,3050.0676,3277.631,3983.4854,2104.4194,2651.051,2954.6108,2465.167,3084.7551,
1627,356.280448229175,17.422737,,,,,,,,,,,801.5427,1819.4398,3539.861,3406.816,480.19318,0,3129.813,3638.5308,1620.1211,1810.2977,1913.891,4196.348,0,1852.2579,0,1401.6703,3348.3818,1162.518,1836.3712,885.39764,4063.4104,438.7717,2297.6038,1714.5536,1748.985,0,624.7453,3169.5356,1433.1425,3041.0315,537.9807,1221.1105,1765.0377,1280.1155,1160.0775,547.9253,1133.4923,1793.1305,886.4391,3146.8298,1388.617,3727.113,1028.0477,454.669,1376.1193,867.5053,1639.1151,1261.9128,2909.5447,874.5698,1162.7495,3224.0515,2034.6156,4264.6655,1360.0509,2892.8857,2982.95,1440.7148,3104.3079,
1628,356.28048884894963,16.6826,,,,,,,,,,,1274.1443,3524.736,4050.2175,4090.002,712.30286,0,3547.8198,4473.1006,3387.742,3902.9084,2997.8433,4932.832,0,4043.8447,0,2433.931,4129.719,2013.5365,2112.3867,1826.043,5132.1274,749.16846,2460.2112,3027.6987,3743.7307,519.4665,1206.5925,3902.5522,2797.4346,3763.4504,724.2926,1990.9615,3800.7827,2682.8086,2345.9155,1018.62476,2390.972,1986.6658,1825.9021,3750.153,2852.971,4700.852,2028.1377,862.1347,2683.15,1689.0413,3342.244,2501.9636,3393.8171,1870.0366,2381.2769,3662.5378,4006.489,4967.245,2545.2734,3747.5698,3317.7668,3156.4807,3374.2473,
1629,357.09769994623775,12.075799,,,,,,,,,,,0,0,0,0,0,2032.6925,0,0,0,0,0,0,0,0,2086.796,0,0,0,0,0,0,0,0,0,0,0,0,0,750.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
