formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C12H25N4O2	[M - H]-	C12H24N4O2-	Alkaloids	0.841	Histidine alkaloids	0.135	Imidazole alkaloids	0.135	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.767			Amines	0.767	Organic compounds; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256.192	670	11.169	832571899560954174	832570080591771263	832570080591771262	858	
1	C10H18N3O2	[M - H]-	C10H17N3O2-	Alkaloids	0.519	Histidine alkaloids	0.646	Imidazole alkaloids	0.645	Organoheterocyclic compounds	0.996	Azoles	0.583	Imidazoles	0.330	Substituted imidazoles	0.578	Substituted imidazoles	0.578	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Substituted imidazoles; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	211.133	672	11.195	832571896880793306	832570069585916084	832570069581721779	563	
2	C16H20O5	[M - H]-	C16H19O5-	Shikimates and Phenylpropanoids	0.405	Sesquiterpenoids	0.372	Simple phenolic acids	0.168	Benzenoids	0.998	Benzene and substituted derivatives	0.983	Benzoic acids and derivatives	0.943	Benzoic acid esters	0.888	Benzoic acid esters	0.888	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	291.124	672	11.197	832571920498922206	832570088493840924	832570088493840923	1040	
1	C8H16N2O7S	[M - H]-	C8H15N2O7S-	Amino acids and Peptides	0.856	Small peptides	0.179	Mycosporine and Mycosporine-like amino acids	0.076	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.953	Amino acids, peptides, and analogues	0.696	Amino acids and derivatives	0.686	Alpha amino acids and derivatives	0.761	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Carbonyl compounds; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	283.061	672	11.205	832571908993945075	832570086665124177	832570086665124176	1001	
1	C16H22N4O2	[M - H]-	C16H21N4O2-	Alkaloids	0.986	Tryptophan alkaloids	0.395	Pyrroloindole alkaloids	0.056	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.937	Aralkylamines	0.564	Aralkylamines	0.564	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Benzenoids; Amines; Tertiary amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	301.166	673	11.216	832571914891137259	832570093988379737	832570093988379736	1153	
1	C11H13FN4O2	[M - H]-	C11H12FN4O2-	Alkaloids	0.636	Pseudoalkaloids (transamidation)	0.044	Imidazole alkaloids	0.042	Organic 1,3-dipolar compounds	0.616	Allyl-type 1,3-dipolar organic compounds	0.690	Organic nitro compounds	0.626	C-nitro compounds	0.677	Nitroaromatic compounds	0.609	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Aryl halides; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	251.096	673	11.223	832571907035204895	832570078880495011	832570078880495010	814	
1	C20H39NO6	[M - H]-	C20H38NO6-	Fatty acids	1.000	Fatty esters	0.513	Fatty acyl carnitines	0.695	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.704	Amino acids and derivatives	0.697	Alpha amino acids and derivatives	0.587	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	388.270	675	11.247	832571903935613832	832570119150012131	832570119150012130	1682	
2	C15H24O2	[M - H]-	C15H23O2-	Terpenoids	0.584	Sesquiterpenoids	0.627	Bisabolane sesquiterpenoids	0.185	Benzenoids	0.963	Benzene and substituted derivatives	0.901					Benzene and substituted derivatives	0.901	Organic compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	235.170	676	11.275	832571893701510402	832570075428582354	832570075428582353	721	
1	C14H27N4O4	[M - H]-	C14H26N4O4-	Alkaloids	0.792	Histidine alkaloids	0.261	Imidazole alkaloids	0.260	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.864	Amino acids and derivatives	0.862	Carbamate esters	0.718	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbamate esters; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	314.198	679	11.320	832571923334272498	832570100724432661	832570100724432660	1290	
5	C15H24N10O3	[M - H]-	C15H23N10O3-	Alkaloids	0.396	Histidine alkaloids	0.134	Imidazole alkaloids	0.134	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.964	Amino acids, peptides, and analogues	0.715	Amino acids and derivatives	0.707	Alpha amino acids and derivatives	0.627	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Tetrazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Azoles; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	391.199	680	11.331	832571926526138466	832570120169228093	832570120169228092	1700	
1	C18H32O5	[M - H]-	C18H31O5-	Fatty acids	1.000	Octadecanoids	0.937	Other Octadecanoids	0.783	Lipids and lipid-like molecules	0.983	Fatty Acyls	0.988	Lineolic acids and derivatives	0.509			Lineolic acids and derivatives	0.509	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	327.218	680	11.335	832571939767557970	832570105019400445	832570105019400444	1386	
1	C19H33N3O4	[M - H]-	C19H32N3O4-	Alkaloids	0.997	Ornithine alkaloids	0.178	Benzodiazepine alkaloids	0.145	Organic acids and derivatives	0.950	Carboxylic acids and derivatives	0.823	Amino acids, peptides, and analogues	0.860	Amino acids and derivatives	0.859	Amino acids and derivatives	0.859	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Ketones; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	366.241	680	11.336	832571948764341382	832570114649523514	832570114649523513	1600	
1	C18H33NO6S	[M - H]-	C18H32NO6S-	Fatty acids	0.873	Spingolipids	0.554	Sphingoid bases	0.419	Lipids and lipid-like molecules	0.565	Fatty Acyls	0.534					Fatty Acyls	0.534	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfuric acid monoesters; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Sulfuric acid esters; Alkyl sulfates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	390.196	680	11.338	832571932737903387	832570119716243221	832570119716243220	1692	
1	C20H41NO6	[M - H]-	C20H40NO6-	Fatty acids	0.998	Spingolipids	0.874	Sphingoid bases	0.733	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.940	Amino acids and derivatives	0.936	Alpha amino acids and derivatives	0.930	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	390.286	680	11.341	832571948697232497	832570119993067310	832570119993067309	1697	
1	C18H35NO3	[M - H]-	C18H34NO3-	Fatty acids	0.999	Fatty esters	0.990	Fatty acyl carnitines	0.503	Lipids and lipid-like molecules	0.716	Fatty Acyls	0.875	Fatty acid esters	0.824			Fatty acid esters	0.824	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	312.254	681	11.344	832571945010438738	832570098799246947	832570098799246946	1256	
1	C10H20N3O2	[M - H]-	C10H19N3O2-	Alkaloids	0.987	Histidine alkaloids	0.751	Imidazole alkaloids	0.750	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.931	Aralkylamines	0.912	Aralkylamines	0.912	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; Dialkylamines; Substituted imidazoles; Amines; Secondary amines; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	213.149	681	11.357	832571939343933169	832570070189895950	832570070189895949	581	
2	C9H17NO3	[M - H]-	C9H16NO3-	Amino acids and Peptides	0.595	Small peptides	0.545	Aminoacids	0.676	Organic acids and derivatives	0.908	Carboxylic acids and derivatives	0.933	Amino acids, peptides, and analogues	0.675	Amino acids and derivatives	0.679	Amino acids	0.641	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	186.113	682	11.368	832571943819256171	832570064225594812	832570064225594811	411	
1	C18H34O5	[M - H]-	C18H33O5-	Fatty acids	1.000	Octadecanoids	0.946	Other Octadecanoids	0.948	Lipids and lipid-like molecules	0.995	Fatty Acyls	0.993	Fatty acids and conjugates	0.987	Long-chain fatty acids	0.957	Long-chain fatty acids	0.957	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	329.234	683	11.378	832571925410453413	832570106541932937	832570106541932936	1414	
1	C11H20N3O2	[M - H]-	C11H19N3O2-	Amino acids and Peptides	0.881	Small peptides	0.956	Aminoacids	0.821	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.976	Amino acids, peptides, and analogues	0.908	Amino acids and derivatives	0.904	Alpha amino acids	0.527	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Organic carbonic acids and derivatives; Ureas; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Carboximidamides; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225.149	684	11.393	832571925381093268	832570073104937615	832570073100743310	658	
1	C10H22N3O2	[M - H]-	C10H21N3O2-	Alkaloids	0.929	Histidine alkaloids	0.307	Imidazole alkaloids	0.305	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.858	Aralkylamines	0.532	Aralkylamines	0.532	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; Amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	215.165	684	11.403	832571944356127201	832570071083282822	832570071083282821	605	
1	C20H26N6O6	[M - H]-	C20H25N6O6-	Alkaloids	0.519	Nucleosides	0.354	Purine nucleosides	0.722	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.962	Amino acids, peptides, and analogues	0.658	Amino acids and derivatives	0.655	Alpha amino acids and derivatives	0.522	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Phenols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Azoles; Purinones; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Diazines; 6-oxopurines; Imidazopyrimidines; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	445.187	685	11.409	832571937578130815	832570123331733684	832570123331733683	1775	
