formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
2	C21H32FN5O6	[M - H2O - H]-	C21H29FN5O5-	Amino acids and Peptides	0.341	Oligopeptides	0.406	Pyrimidine nucleosides	0.433	Organic acids and derivatives	1.000	Peptidomimetics	0.715	Hybrid peptides	0.722			Hybrid peptides	0.722	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Peptides; Organic carbonic acids and derivatives; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; N-acyl amines; Fluorobenzenes; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Diazines; Organofluorides; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Hybrid peptides; Hydropyrimidines; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Aryl halides; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	450.216	1044	17.400	857781936915811925	857737004166966167	857737004166966166	2917	
2	C20H24N6O3	[M - H]-	C20H23N6O3-	Alkaloids	0.956	Pseudoalkaloids (transamidation)	0.067	Purine alkaloids	0.131	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.521	Amino acids and derivatives	0.522	Amino acids and derivatives	0.522	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Tertiary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	395.184	1045	17.419	857781932176248020	857736994050303581	857736994050303580	2652	
1	C20H26O3	[M - H]-	C20H25O3-	Terpenoids	0.999	Diterpenoids	0.999	Podocarpane diterpenoids	0.969	Lipids and lipid-like molecules	0.979	Prenol lipids	0.974	Diterpenoids	0.987			Diterpenoids	0.987	Organic compounds; Lipids and lipid-like molecules; Phenanthrenes and derivatives; Tetralins; Ketones; Hydrophenanthrenes; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Diterpenoids; Carbonyl compounds; Benzenoids; Aryl ketones; Aryl alkyl ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313.181	1045	17.422	857781914769885282	857736969689782268	857736969689782267	1921	
1	C19H26ClFO4	[M - H]-	C19H25ClFO4-	Terpenoids	0.886	Sesquiterpenoids	0.145	Chamigrane sesquiterpenoids	0.006	Organic acids and derivatives	0.879	Carboxylic acids and derivatives	0.947	Carboxylic acids	0.959			Carboxylic acids	0.959	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Organofluorides; Carbonyl compounds; Alkyl halides; Vinyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	371.140	1045	17.423	857781927830948862	857736988899697499	857736988899697498	2498	
2	C8H21NOSi2	[M - H]-	C8H20NOSi2-	Alkaloids	0.641	Ornithine alkaloids	0.396	Polyamines	0.102	Organic nitrogen compounds	0.998	Organonitrogen compounds	0.998	Amines	0.890	Tertiary amines	0.559	Trialkylamines	0.612	Organic compounds; Organohalogen compounds; Organonitrogen compounds; Trialkylamines; Amines; Tertiary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	202.109	1046	17.434	857781970562520512	857736936311505355	857736936311505354	793	
1	C16H28O3	[M - H]-	C16H27O3-	Terpenoids	0.784	Sesquiterpenoids	0.710	Germacrane sesquiterpenoids	0.096	Lipids and lipid-like molecules	0.758							Lipids and lipid-like molecules	0.758	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	267.197	1046	17.440	857781971955029778	857736953780784648	857736953780784647	1414	
1	C14H26N4O5S	[M - H]-	C14H25N4O5S-	Alkaloids	0.445	Histidine alkaloids	0.289	Imidazole alkaloids	0.287	Organoheterocyclic compounds	0.956	Triazines	0.190	1,3,5-triazines	0.458	Alkoxy-S-triazines	0.550	Alkoxy-S-triazines	0.550	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Sulfonyls; Aminotriazines; Carbonyl compounds; Amines; Primary amines; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Alkoxy-S-triazines; Organic nitrogen compounds; Chemical entities	361.157	1047	17.451	857781944486531041	857736986710270448	857736986710270447	2428	
1	C18H35NO4	[M - H]-	C18H34NO4-	Fatty acids	0.977	Spingolipids	0.218	Sphingoid bases	0.387	Lipids and lipid-like molecules	0.503	Fatty Acyls	0.546					Fatty Acyls	0.546	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	328.249	1048	17.466	857781918037248393	857736976509721602	857736976509721601	2127	
2	C15H34N2O7	[M - H]-	C15H33N2O7-	Fatty acids	0.813	Aminosugars and aminoglycosides	0.445	Aminosugars	0.145	Organic acids and derivatives	0.964	Carboxylic acids and derivatives	0.897	Amino acids, peptides, and analogues	0.595	Amino acids and derivatives	0.598	Amino acids and derivatives	0.598	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	353.228	1048	17.473	857781939969265497	857736985200320788	857736985200320787	2384	
1	C25H50N4O8	[M - CH3 - H]-	C24H46N4O8-	Amino acids and Peptides	0.698	Oligopeptides	0.638	Depsipeptides	0.033	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.904	Amino acids and derivatives	0.886	Alpha amino acid amides	0.762	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	518.332	1048	17.474	857781969597830508	857737012647850068	857737012647850067	3156	
2	C16H32O3	[M - H]-	C16H31O3-	Fatty acids	0.999	Fatty Acids and Conjugates	0.862	Hydroxy fatty acids	0.967	Lipids and lipid-like molecules	0.989	Fatty Acyls	0.991	Fatty acids and conjugates	0.971	Long-chain fatty acids	0.806	Long-chain fatty acids	0.806	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Straight chain fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	271.228	1049	17.478	857781945400889490	857736955554975555	857736955554975554	1477	
1	C19H28O2	[M - H]-	C19H27O2-	Terpenoids	0.995	Diterpenoids	0.933	Dolabellane diterpenoids	0.027	Lipids and lipid-like molecules	0.837	Prenol lipids	0.606	Diterpenoids	0.512			Diterpenoids	0.512	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Diterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	287.202	1049	17.488	857781948219461968	857736959057219980	857736959057219979	1594	
1	C9H20N3O	[M - H]-	C9H19N3O-	Alkaloids	0.741	Peptide alkaloids	0.169	Pyrazine and Piperazine alkaloids	0.231	Organoheterocyclic compounds	0.972	Heteroaromatic compounds	0.913					Heteroaromatic compounds	0.913	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	185.155	1049	17.491	857781945866457302	857736930435284396	857736930435284395	582	
1	C22H29N7O3	[M - H]-	C22H28N7O3-	Alkaloids	0.995	Pseudoalkaloids (transamidation)	0.176	Purine alkaloids	0.296	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.798	Amino acids, peptides, and analogues	0.505	Amino acids and derivatives	0.506	Amino acids and derivatives	0.506	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Oxazinanes; Tetrazoles; Lactams; Piperidines; Purines and purine derivatives; Xanthines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Morpholines; Azoles; Carboxylic acid amides; Ureas; Purinones; Carboxylic acid derivatives; Dialkyl ethers; Diazines; 6-oxopurines; Tertiary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Tertiary amines; Vinylogous amides; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	438.224	1050	17.498	857781972294768466	857737002342443672	857737002342443671	2866	
1	C12H17F3N4	[M - H]-	C12H16F3N4-	Alkaloids	0.947	Pseudoalkaloids (transamidation)	0.092	Imidazole alkaloids	0.071	Organoheterocyclic compounds	0.999	Diazines	0.491	Pyrimidines and pyrimidine derivatives	0.542			Pyrimidines and pyrimidine derivatives	0.542	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Pyrazoles; Organohalogen compounds; Organonitrogen compounds; Azoles; Alkyl fluorides; Organofluorides; Amines; Alkyl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	273.136	1051	17.515	857781940816514975	857736955718553441	857736955718553440	1483	
1	C29H46O6	[M - H]-	C29H45O6-	Terpenoids	0.990	Sesterterpenoids	0.576	Cheilanthane sesterterpenoids	0.030	Lipids and lipid-like molecules	0.986	Steroids and steroid derivatives	0.678					Steroids and steroid derivatives	0.678	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	489.320	1052	17.525	857781967580370238	857737010148044494	857737010148044493	3078	
2	C13H24O	[M + CH2O2 - H]-	C14H25O3-	Fatty acids	0.959	Fatty acyls	0.504	Unsaturated fatty acids	0.467	Lipids and lipid-like molecules	0.548							Lipids and lipid-like molecules	0.548	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	241.181	1052	17.529	857781944738189345	857736947413830058	857736947413830057	1193	
1	C12H18O3	[M - H]-	C12H17O3-	Fatty acids	0.824	Fatty Acids and Conjugates	0.265	Unsaturated fatty acids	0.127	Lipids and lipid-like molecules	0.736	Fatty Acyls	0.677					Fatty Acyls	0.677	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	209.119	1053	17.544	857781974429669290	857736937712403146	857736937712403145	844	
1	C19H30N3O3	[M - H]-	C19H29N3O3-	Alkaloids	0.952	Lysine alkaloids	0.124	Quinolizidine alkaloids	0.195	Organic acids and derivatives	0.989	Carboxylic acids and derivatives	0.984	Amino acids, peptides, and analogues	0.776	Amino acids and derivatives	0.776	Amino acids and derivatives	0.776	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	347.222	1053	17.544	857781998811160824	857736983455490034	857736983455490033	2326	
1	C18H30O4	[M - H]-	C18H29O4-	Fatty acids	1.000	Octadecanoids	0.990	Other Octadecanoids	0.972	Lipids and lipid-like molecules	0.985	Fatty Acyls	0.985	Lineolic acids and derivatives	0.836			Lineolic acids and derivatives	0.836	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Hydroperoxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organic hydroperoxides; Enones; Carbonyl compounds; Peroxols; Long-chain fatty acids; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Alkyl hydroperoxides; Allylic hydroperoxides; Organic oxygen compounds; Chemical entities	309.207	1053	17.550	857782049050536668	857736967575852744	857736967575852743	1862	
1	C19H28N4O4S	[M - H]-	C19H27N4O4S-	Alkaloids	0.822	Small peptides	0.087	Dipeptides	0.173	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.809	Amino acids, peptides, and analogues	0.818	Amino acids and derivatives	0.816	Alpha amino acid amides	0.612	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Organosulfonamides; Carbonyl compounds; Trialkylamines; Alpha amino acid amides; Amines; Tertiary amines; Aminosulfonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic sulfonamides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	407.174	1054	17.559	857781997271851200	857736996826933209	857736996826933208	2728	
