row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_230403_AnnaBatch4_448_RB4_1_16949.mzML Peak area,neg_230403_AnnaBatch4_449_RB5_1_16970.mzML Peak area,neg_230403_AnnaBatch4_450_RB6_1_16973.mzML Peak area,neg_230403_AnnaBatch4_451_RB7_1_16955.mzML Peak area,neg_230403_AnnaBatch4_452_RB8_1_16967.mzML Peak area,neg_230403_AnnaBatch4_453_RC1_1_16972.mzML Peak area,neg_230403_AnnaBatch4_454_RC2_1_16958.mzML Peak area,neg_230403_AnnaBatch4_455_RC3_1_16976.mzML Peak area,neg_230403_AnnaBatch4_456_RC4_1_16961.mzML Peak area,neg_230403_AnnaBatch4_457_RC5_1_16956.mzML Peak area,neg_230403_AnnaBatch4_458_RC6_1_16950.mzML Peak area,neg_230403_AnnaBatch4_459_RC7_1_16962.mzML Peak area,neg_230403_AnnaBatch4_460_RC8_1_16979.mzML Peak area,neg_230403_AnnaBatch4_461_RD1_1_16952.mzML Peak area,neg_230403_AnnaBatch4_462_RD2_1_16977.mzML Peak area,neg_230403_AnnaBatch4_463_RD3_1_16954.mzML Peak area,neg_230403_AnnaBatch4_464_RD4_1_16963.mzML Peak area,neg_230403_AnnaBatch4_465_RD5_1_16966.mzML Peak area,neg_230403_AnnaBatch4_466_RD6_1_16957.mzML Peak area,neg_230403_AnnaBatch4_467_RD7_1_16951.mzML Peak area,neg_230403_AnnaBatch4_468_RD8_1_16968.mzML Peak area,neg_230403_AnnaBatch4_469_RE1_1_16969.mzML Peak area,neg_230403_AnnaBatch4_470_RE2_1_16971.mzML Peak area,neg_230403_AnnaBatch4_471_RE3_1_16959.mzML Peak area,
2837,435.22268076206484,9.98698,,,,,,,,,,,0,0,0,0,363.78262,0,0,0,0,279.4933,185.81297,0,0,289.45105,323.14185,0,411.10342,166.24098,308.10684,567.2062,295.67038,0,228.34923,459.2843,
2838,436.2087120515867,18.12938,,,,,,,,,,,0,8455.277,12347.034,11260.726,4509.019,0,6807.474,9451.664,6867.5654,0,3879.127,0,5206.9575,9470.771,6580.4053,9365.285,0,3670.9797,5905.5156,0,0,5367.031,9966.339,7514.02,
2839,436.20833030791243,17.829117,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13042.22,0,13100.298,0,0,0,0,0,0,0,0,0,0,0,0,
2840,436.208353270123,18.807865,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6830.4355,0,0,0,0,0,0,7229.885,0,0,0,0,0,0,0,
2841,436.20865807882683,16.947104,,,,,,,,,,,0,5638.046,8216.626,7065.324,3172.8708,0,4592.3774,5944.2437,4289.5767,0,2759.9993,0,3251.083,6127.076,4372.244,5879.61,0,2914.8762,3679.16,0,0,3701.9675,6532.5186,4636.5615,
2842,436.2087623702508,15.998148,,,,,,,,,,,0,0,3886.473,0,1539.418,0,0,0,0,4252.8555,0,0,1600.2806,0,0,2990.5286,3802.469,1489.228,0,3298.201,0,1713.1018,0,2383.9495,
2843,436.20894980224676,16.798113,,,,,,,,,,,8232.997,0,0,0,0,10301.119,0,0,0,0,0,0,0,0,0,0,0,0,0,7125.957,0,0,0,0,
2844,436.22073578442973,9.9826,,,,,,,,,,,0,0,0,0,0,182.67651,161.19592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2845,436.98521563979864,6.37889,,,,,,,,,,,0,0,0,0,0,2889.4385,0,2617.4795,0,1185.9512,0,1703.8068,0,324.83533,0,1006.12274,531.0967,0,0,321.2743,0,0,971.22906,766.7245,
2846,436.98521562101325,6.8635125,,,,,,,,,,,0,0,0,0,2155.9675,9900.884,4166.0913,8568.69,1282.1948,6653.562,3472.9482,3646.3188,2809.5002,3552.9014,5440.278,3409.1497,1979.0212,4219.2866,2274.631,2024.0697,2111.9565,3147.1924,4256.091,3360.5388,
2847,437.1209024641791,6.1630554,,,,,,,,,,,0,0,0,0,0,0,0,0,0,970.9908,0,0,497.33258,468.23343,502.17783,0,0,0,268.10492,0,0,0,298.24155,0,
2848,437.15563233279164,7.685772,,,,,,,,,,,452.65103,435.56595,436.56732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2849,437.18210823487414,7.1596828,,,,,,,,,,,0,0,0,0,800.3418,2652.374,1482.9169,1488.2255,861.8546,0,1269.9072,897.9044,0,0,0,0,0,0,0,0,0,0,0,0,
2850,437.21980483425506,18.23655,,,,,,,,,,,43429.188,0,0,0,0,0,0,0,0,59174.81,0,0,0,37170.734,0,37560.797,0,0,0,36205.31,0,0,0,0,
2851,437.2201036096807,18.447805,,,,,,,,,,,0,29310.232,38163.06,30197.186,18107.422,0,24769.938,31453.408,24209.139,0,12258.196,0,17998.346,0,23035.35,0,0,17204.314,16858.904,0,11481.171,19518.955,36292.01,28383.188,
2852,437.2202213891264,18.058256,,,,,,,,,,,0,0,0,0,0,60824.84,0,0,0,0,0,46118.273,0,0,0,0,41222.92,0,0,0,0,0,0,0,
2853,437.22042313915813,16.328506,,,,,,,,,,,40074.082,27017.271,27761.834,28579.205,12991.259,47532.01,18173.95,29487.553,0,46678.074,0,41779.63,14272.076,29148.418,17300.111,0,0,16077.825,17218.102,0,8648.569,16544.934,32121.625,26555.55,
2854,437.22046780516024,16.4984,,,,,,,,,,,0,0,0,0,0,0,0,0,17475.914,0,0,0,0,0,0,29242.854,0,0,0,0,0,0,0,0,
2855,437.22048690317536,16.216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39384.316,0,0,29572.738,0,0,0,0,
2856,437.2207957934633,18.912357,,,,,,,,,,,0,0,0,0,0,25011.998,0,0,0,0,0,22995.418,0,0,0,0,0,0,0,0,0,0,0,0,
2857,437.2212622969974,15.1690855,,,,,,,,,,,0,7146.9385,9008.723,7638.3774,4383.8228,0,6151.157,7597.6597,5736.7305,12008.327,0,10546.376,4239.82,0,5397.355,7400.9526,10234.513,4202.652,4466.545,0,3033.4775,4477.9116,8325.974,6843.3506,
2858,437.23832586806867,10.617209,,,,,,,,,,,0,0,0,0,0,0,0,0,0,381.4332,0,0,233.71585,460.30032,0,292.36752,0,88.593636,0,0,0,0,238.19395,147.96017,
2859,438.2231570785472,18.238308,,,,,,,,,,,9652.391,0,0,0,0,0,0,0,0,11248.269,0,0,0,8001.6753,0,7509.4375,0,0,0,7912.507,0,0,0,0,
2860,438.22349072720056,17.30495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2064.0793,0,1850.3627,0,0,0,0,0,0,0,0,0,0,0,0,
2861,438.2236922264064,18.442554,,,,,,,,,,,0,0,8241.103,6859.202,4242.6865,0,5946.7256,6465.0186,5436.2583,0,1966.2738,0,0,0,5122.6406,0,0,3494.1943,4073.6228,0,2442.478,4371.447,8436.412,6526.072,
2862,438.22373268172754,16.212776,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9368.211,0,0,0,0,0,0,0,0,0,7065.709,0,0,0,0,
2863,438.22395885264336,16.510523,,,,,,,,,,,7779.1094,0,0,0,0,0,0,0,4049.1633,0,0,0,0,0,0,0,0,0,0,0,2182.5823,0,0,0,
2864,438.22409558485424,16.322283,,,,,,,,,,,0,4783.4927,6575.6,5231.1035,3017.691,9097.982,0,5489.0107,0,0,0,7413.143,2893.335,6271.8687,4161.015,5595.2188,7434.757,3090.985,2987.7324,0,0,2995.703,6864.943,4939.6606,
2865,438.22443938046024,17.50696,,,,,,,,,,,0,1147.6448,1344.6061,1165.0127,0,0,703.81274,0,0,0,0,0,0,0,0,0,0,716.7061,0,0,500.23035,0,1491.644,0,
2866,438.22448898935176,15.15238,,,,,,,,,,,0,1660.3547,0,1747.8983,1027.0754,2826.7444,1503.035,0,0,0,0,2660.3884,0,0,1237.1571,1783.938,2436.9104,0,0,0,0,0,1928.9071,1668.8503,
2867,439.05498967438785,4.2128053,,,,,,,,,,,0,0,0,0,0,985.8377,0,331.27353,0,1255.2574,657.46295,0,734.68506,846.4795,967.07245,743.3172,645.126,1238.9305,599.6839,597.4299,880.6821,1106.9185,1470.2386,1044.1815,
2868,439.0755902275164,1.2605146,,,,,,,,,,,0,0,0,0,5887.3164,1633.2904,1829.5709,4414.1265,7884.9243,0,1746.4562,4398.7065,1541.9684,0,0,4165.1987,2775.2615,1419.171,6543.749,3776.0576,3132.6682,2034.5554,6413.4434,2188.6863,
2869,439.16402806485,12.816717,,,,,,,,,,,0,0,105.79508,288.83243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2870,439.18073819789197,5.9776893,,,,,,,,,,,0,0,0,0,0,314.63348,0,0,0,547.3285,0,0,173.0521,469.05298,306.4189,302.52625,0,288.94678,0,304.9431,288.8352,433.42456,342.14304,472.53513,
2871,439.18098133367357,6.803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,162.72664,0,0,0,337.4035,580.56476,0,239.73224,405.01608,0,0,430.78223,0,
2872,439.21182958994916,10.280879,,,,,,,,,,,0,0,0,0,250.23283,312.04834,0,0,0,298.0395,0,263.74518,0,0,0,0,0,0,0,0,0,0,0,0,
2873,439.2209005484276,18.063246,,,,,,,,,,,0,0,0,0,0,4012.143,0,0,0,0,0,3400.9883,423.42203,0,0,0,3245.2317,0,0,0,0,0,0,0,
2874,439.2211244960682,18.208817,,,,,,,,,,,3374.9568,0,0,0,0,0,0,0,0,3925.0833,0,0,0,2994.3074,0,2327.9502,0,0,0,2550.789,0,0,0,0,
2875,439.2213779407126,18.438107,,,,,,,,,,,0,2082.5266,3112.0862,2215.6575,0,0,906.27515,2435.3447,1226.4691,0,0,0,930.6266,0,1771.8389,0,0,732.03534,1157.0543,0,680.84973,723.18945,2766.7178,2343.6387,
2876,439.2213977927979,16.211708,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3061.557,0,0,0,0,0,0,2445.782,0,0,0,0,0,0,0,
2877,439.2214190361544,16.513308,,,,,,,,,,,0,1787.6753,2282.7542,0,872.2593,0,0,0,1355.992,0,0,0,944.93036,0,0,0,0,0,1027.3824,0,0,0,2177.7974,0,
2878,439.22161594816436,16.340479,,,,,,,,,,,2572.659,0,0,1813.4768,0,3194.045,1562.0011,1719.8881,0,0,0,2693.8845,0,0,1447.7784,1931.6699,0,1010.3306,0,0,795.8467,804.3636,0,1986.9797,
2879,439.22208960178693,15.166993,,,,,,,,,,,0,653.8187,756.2296,671.4038,363.5722,1029.5873,514.45337,0,491.2029,1044.5172,0,0,0,0,497.90894,380.80368,792.0396,0,0,0,0,0,712.63574,578.611,
2880,441.1967211439242,6.640703,,,,,,,,,,,0,0,0,0,0,0,0,0,0,631.9847,0,0,395.17957,623.5601,468.5653,566.5384,0,441.55032,176.33504,0,340.66043,506.41974,641.64465,489.64484,
2881,441.19722194392403,6.5211234,,,,,,,,,,,0,0,0,0,0,0,0,0,0,436.8807,0,0,255.541,0,332.93018,0,0,0,0,0,196.11833,212.57845,314.5102,327.25687,
2882,442.2298613878351,4.793617,,,,,,,,,,,217.36891,201.9959,157.11232,132.79312,0,0,0,0,109.86546,89.95619,0,0,0,0,0,0,0,0,0,0,0,0,82.254456,0,
2883,443.1552186094724,6.4364758,,,,,,,,,,,0,0,0,0,0,1028.1663,325.8472,960.0284,0,0,0,411.55206,0,0,403.8551,253.41824,237.51778,0,319.03125,241.07948,0,0,0,0,
2884,443.1553993979618,7.776183,,,,,,,,,,,0,0,0,0,0,554.14374,0,0,0,0,0,0,0,195.73477,0,0,0,0,0,407.8924,0,0,0,346.36136,
2885,443.17056451988253,10.548156,,,,,,,,,,,438.9278,369.38034,366.34268,294.03552,272.2834,640.43677,335.14447,403.85278,349.65656,472.7908,264.44223,503.58542,277.89767,381.7302,373.18845,356.0819,520.0025,0,246.37556,387.57452,248.16177,263.13406,529.9084,423.04507,
2886,443.1706900080363,11.231584,,,,,,,,,,,423.37537,271.87683,293.48654,263.93527,179.88756,537.2873,270.45862,265.10962,223.41771,366.1022,188.37051,374.1855,195.02048,284.9732,285.71442,274.41254,453.40634,183.51683,147.80588,318.40283,172.83258,0,404.55524,334.40878,
2887,443.1707357523084,10.953582,,,,,,,,,,,661.4397,469.22516,429.7315,464.48364,346.18594,765.5634,336.00555,449.26895,333.46844,558.7471,294.03625,525.99915,318.76782,464.05524,386.36368,394.21567,547.00244,299.79846,270.64365,381.6979,337.48587,301.80588,585.3844,410.30176,
2888,443.17086000256745,12.249639,,,,,,,,,,,158.54387,0,0,0,0,150.45493,0,117.72067,99.10067,0,0,0,0,0,0,0,172.7112,0,0,123.74656,0,0,0,0,
2889,443.19161654917923,5.4914827,,,,,,,,,,,0,0,0,0,179.85608,832.7786,420.45752,639.52216,186.27654,614.6012,576.0062,504.65326,645.6224,888.26135,829.8418,1202.9924,1388.2325,1120.7236,580.86975,1227.9657,775.9319,721.01263,1873.4347,1158.5107,
2890,443.2434115825208,19.599277,,,,,,,,,,,118.15028,0,0,0,0,0,0,0,0,0,834.7872,0,0,1231.2043,0,0,0,0,0,0,0,0,0,0,
2891,445.1337530377576,5.404994,,,,,,,,,,,0,0,0,0,0,208.61455,111.47378,243.26894,0,405.98624,0,178.37886,0,192.30014,250.66986,249.07245,283.65607,0,214.34334,363.99136,149.9405,0,341.1892,209.02213,
2892,445.1860522808159,13.402936,,,,,,,,,,,0,298.4646,0,320.22147,0,0,0,0,0,0,91.86249,0,0,0,0,288.1447,0,0,0,0,0,166.12364,0,0,
2893,445.18636241050353,11.774535,,,,,,,,,,,1695.381,1259.7739,1302.9946,825.7196,973.55164,2158.5906,1136.7356,1361.7856,898.61957,1335.2186,610.101,1371.1102,627.81964,1412.2101,1112.4072,1227.1997,1551.3916,872.1292,566.21576,1326.7599,944.87805,649.5928,1996.1132,1323.1064,
2894,445.18644442891735,13.284447,,,,,,,,,,,1027.267,846.1945,785.7833,557.3883,604.54193,1017.57745,536.2594,664.7003,600.5393,799.48914,312.32043,703.78046,371.7226,782.04047,438.57693,601.5847,1069.1385,468.67072,271.7811,613.3227,393.40048,410.74078,913.356,720.8766,
2895,445.1864495830487,12.574628,,,,,,,,,,,649.89594,704.834,462.5337,276.4098,346.41156,626.9623,316.1962,408.2719,346.6507,437.05154,0,425.08493,199.40784,477.13983,292.71698,356.05508,601.7493,283.222,169.47772,376.91562,242.9119,244.70912,531.1044,386.15738,
2896,445.1864697589121,11.345543,,,,,,,,,,,1746.6923,1206.0436,1258.1317,812.2246,979.49054,2484.9329,1181.4673,1329.0287,902.50146,1303.1527,749.90155,1411.267,641.07983,1502.6718,1259.2585,1340.5746,1436.6322,846.17694,637.3711,1591.4202,1001.8442,696.2192,2347.532,1508.122,
2897,445.1864987948026,12.919811,,,,,,,,,,,13718.999,17097.424,13439.697,16456.654,8586.625,11708.665,7081.572,10604.304,6387.7466,12626.602,5341.8594,12781.519,4925.9263,11735.077,6778.2583,10972.286,14576.0205,5973.367,5328.402,8753.055,6160.1167,7884.7593,10568.235,10238.294,
2898,445.1865085326338,12.7425375,,,,,,,,,,,964.05914,737.4191,672.9233,414.75394,541.5584,981.8267,478.80945,627.8738,608.932,798.9897,254.58664,687.3892,367.47638,706.38617,400.42432,596.0924,941.59393,442.76602,298.04233,642.75287,382.47037,308.17764,819.67334,608.1048,
2899,445.1865279879294,13.800696,,,,,,,,,,,0,195.4225,169.0401,204.53891,168.09409,0,0,125.65622,0,114.3932,0,115.09177,0,191.12408,0,107.28261,366.51147,0,0,0,135.48264,143.44156,222.1088,164.0419,
2900,445.18668081285597,11.947097,,,,,,,,,,,201.87978,189.32298,160.79057,184.23769,104.1579,0,0,0,101.1372,0,0,270.40884,0,185.53676,0,237.02945,305.44177,0,0,164.57341,0,0,0,0,
2901,445.1871878178323,12.47047,,,,,,,,,,,323.3421,0,0,0,175.22386,0,0,0,221.13747,0,0,242.77426,130.48753,0,0,199.18315,374.83484,0,96.89722,189.30035,0,0,0,0,
2902,445.19909514413376,14.514537,,,,,,,,,,,570.70795,679.4476,646.5122,490.87976,345.96326,0,549.79785,0,0,785.7653,495.00485,0,358.51666,0,0,0,0,0,0,0,345.2254,0,0,0,
2903,445.2071077164573,6.411696,,,,,,,,,,,0,0,0,0,0,1259.4656,0,631.331,0,0,0,396.75058,657.20715,880.4768,970.19507,1079.8198,1163.702,926.63336,775.0934,1367.1456,670.1129,642.89923,1464.9607,887.4252,
2904,445.25952245494267,18.227425,,,,,,,,,,,171.73502,160.0519,153.17953,0,0,189.94432,0,0,0,170.39961,0,0,0,0,0,121.77411,0,0,0,0,0,0,0,0,
2905,446.1891514858918,11.781575,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,176.6468,0,0,0,0,0,0,0,0,0,551.93066,0,
2906,446.2364665180255,16.86524,,,,,,,,,,,0,0,0,0,0,229.94249,91.00927,190.5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2907,447.2145428287631,11.592967,,,,,,,,,,,204.24019,224.62752,188.22002,201.86769,115.2772,0,0,0,84.07452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2908,447.22241877568484,6.3178725,,,,,,,,,,,0,0,0,0,0,0,0,0,0,368.0167,0,0,264.25388,323.65396,299.1952,0,585.0098,419.3942,384.08484,593.7002,366.30252,460.8381,778.0698,539.5594,
2909,447.6346091814327,5.1720734,,,,,,,,,,,0,0,0,0,0,100.596954,255.0563,131.83736,0,0,113.71198,161.35556,0,0,0,0,0,0,0,0,0,0,0,0,
2910,449.1501125656976,13.537056,,,,,,,,,,,919.17035,607.1772,601.9436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2911,449.1507971281655,12.548133,,,,,,,,,,,907.1162,333.0651,336.04532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2912,449.1735357889577,14.884754,,,,,,,,,,,1922.4678,2435.8362,2459.3977,2458.0117,1260.3254,2136.3784,1137.616,2075.6118,1318.6823,2201.3313,827.39764,1871.5988,1206.9698,1674.1792,1624.8981,1721.5807,1897.7079,1115.999,1124.8842,1293.3306,973.8909,1327.1469,1739.0719,1812.931,
2913,449.17376360241377,15.512982,,,,,,,,,,,0,171.83212,202.81161,194.27713,0,137.82323,0,139.43175,126.57373,176.62077,0,125.422615,0,166.18964,0,129.69685,103.63701,0,96.53285,0,0,84.32937,145.7968,120.39733,
2914,449.2014604485004,7.0366135,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,180.05496,219.76299,386.82336,0,285.27148,0,127.05113,231.0945,235.88681,0,682.4066,284.13507,
2915,449.20227567360234,9.466997,,,,,,,,,,,0,0,0,0,0,604.91156,0,1716.5798,0,253.20816,0,0,0,0,0,0,0,247.18324,0,646.193,0,0,0,0,
2916,450.215995192074,16.65465,,,,,,,,,,,567.19055,0,296.52582,0,110.43783,0,0,97.2776,226.24434,0,0,0,161.94193,439.98398,0,0,0,101.207726,177.47772,0,0,118.69755,211.71654,159.85872,
2917,450.21582087104275,17.399479,,,,,,,,,,,0,0,298.84344,0,0,0,0,0,356.76172,0,0,0,0,363.32068,101.19763,0,0,0,380.7054,0,0,0,0,219.16072,
2918,450.21595962653697,16.519161,,,,,,,,,,,0,0,0,0,0,862.6999,0,0,0,490.4481,0,711.1653,0,0,0,352.5408,538.5373,0,0,538.4809,0,0,0,94.53339,
2919,450.2163821240713,17.200819,,,,,,,,,,,454.8265,0,0,0,0,875.88885,0,0,0,719.9113,0,842.32526,0,0,0,0,349.35574,0,0,678.7283,0,0,0,0,
2920,450.261095280864,15.905575,,,,,,,,,,,0,0,0,0,0,0,0,157.47456,0,0,0,210.38269,0,0,0,0,0,0,0,0,0,0,0,0,
2921,451.1448251615068,5.125706,,,,,,,,,,,0,0,0,0,0,320.1273,0,0,0,579.3461,0,0,220.31476,499.06738,0,325.45245,0,514.45215,0,161.90341,307.4612,490.07242,483.28976,489.7244,
2922,451.2000766149851,14.7158,,,,,,,,,,,0,0,0,11455.991,0,0,0,0,0,0,0,8588.4375,0,0,0,0,0,0,0,0,0,0,0,0,
2923,451.20037612476335,14.159174,,,,,,,,,,,0,0,0,0,601.3967,0,0,0,0,0,526.39343,0,0,0,0,0,0,124.26043,0,0,133.52403,780.9935,0,0,
2924,451.2004332360957,14.040462,,,,,,,,,,,0,0,0,0,0,0,0,0,926.60767,0,0,0,0,0,799.715,0,0,383.40372,0,0,0,0,0,0,
2925,451.20058805625325,12.928106,,,,,,,,,,,3962.2178,0,5602.4062,7614.963,1251.0582,5179.638,2038.6909,3281.2073,1780.3698,3574.8738,1049.8619,4438.6895,0,2478.3586,1720.7922,2684.9656,4096.2725,1176.5084,1791.8485,3197.9,0,1709.0085,2998.5496,2116.0833,
2926,451.2007423971162,15.24379,,,,,,,,,,,0,0,0,0,0,0,0,865.7288,0,0,0,0,0,0,0,657.539,0,381.34448,0,0,142.38564,440.0689,0,0,
2927,451.2013160728142,16.341917,,,,,,,,,,,0,0,0,0,0,0,0,0,0,840.2018,0,958.24677,0,0,482.83548,0,825.8012,0,0,0,0,0,0,0,
2928,451.2015288532659,17.173725,,,,,,,,,,,0,0,0,0,0,0,0,0,411.55258,0,0,0,0,0,0,510.79486,0,0,0,0,0,0,645.0792,291.98715,
2929,451.3284338229234,7.2075486,,,,,,,,,,,933.3277,1063.9694,1598.3862,1203.1567,1053.7948,1651.22,1556.2511,1276.9421,2169.469,1157.6302,919.9775,2582.7773,995.1459,1529.6985,1719.3955,2362.2063,2470.2327,820.87415,1094.209,2053.684,899.3975,895.50635,1785.9009,1052.2126,
2930,452.0612078511915,4.654092,,,,,,,,,,,0,0,0,0,0,0,0,0,0,136.89233,161.66345,0,0,0,0,0,0,0,0,0,0,0,0,0,
2931,452.20341693748543,14.709961,,,,,,,,,,,1352.4753,0,1653.7908,0,418.80206,0,0,0,0,0,405.92685,0,0,949.9199,0,0,1394.8046,0,0,1138.9618,108.58216,528.1053,983.8418,0,
2932,452.2039493361848,12.967961,,,,,,,,,,,0,618.3424,1204.7689,1770.002,0,0,0,0,0,0,0,974.3041,201.35445,0,0,490.59906,0,0,360.35226,0,0,0,0,0,
2933,452.2774701194902,17.9221,,,,,,,,,,,0,0,0,0,0,634.56055,306.97552,498.9558,0,508.32355,265.67258,349.8734,194.62024,312.86722,252.711,435.4127,189.51114,223.92964,124.03957,134.46623,311.8522,529.3665,480.26785,422.18112,
2934,452.277778229849,17.64211,,,,,,,,,,,0,0,0,0,0,0,355.97104,395.85782,0,0,0,471.98264,0,0,0,0,0,0,0,0,0,0,0,0,
2935,453.0860867440327,7.7481003,,,,,,,,,,,0,0,0,0,0,608.8576,0,0,0,0,0,0,0,0,273.09125,0,0,0,320.81766,227.18993,0,0,368.65585,0,
2936,453.12373943959483,2.4973502,,,,,,,,,,,0,0,0,0,0,164.35425,0,0,0,159.6095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2937,453.17696084555973,6.932763,,,,,,,,,,,0,0,0,0,277.38516,892.9005,527.64954,382.28534,0,0,200.50085,0,0,0,0,0,0,0,0,0,0,0,0,0,
2938,453.19686698297846,7.226732,,,,,,,,,,,0,0,0,0,0,0,0,454.50003,0,484.7985,295.86777,325.1996,375.79587,455.25687,606.4327,584.88885,639.80554,288.24646,379.6896,567.78815,217.52733,0,650.8478,0,
2939,453.1979951297789,5.7040124,,,,,,,,,,,711.31525,666.7055,679.14734,495.60245,0,608.1348,273.982,107.69578,392.13284,468.44052,213.0141,596.296,0,0,0,0,290.94644,0,238.64911,313.4068,211.59288,285.68387,442.60925,370.51807,
2940,453.21570929711817,11.928552,,,,,,,,,,,2422.1658,1797.2344,2467.0325,2083.9548,903.64154,2937.4597,1256.6603,1751.1946,981.1652,2291.6455,744.1313,2406.6147,824.4435,2018.0925,909.666,1498.0013,2043.4479,848.20087,944.00024,1911.2052,585.1923,923.2354,1748.7701,1439.011,
2941,453.2158801550028,13.66203,,,,,,,,,,,5262.4336,3671.2844,4947.8237,3979.5098,1792.8226,5797.4175,2409.6316,3751.2136,2272.2676,4972.302,1799.6079,4681.3657,1625.0353,4364.539,2543.3752,3186.1418,4291.2476,1634.5667,1657.3008,3974.104,1111.0303,1895.3802,3886.2468,2957.8271,
2942,453.23276646723093,8.354471,,,,,,,,,,,0,0,0,0,399.87253,0,0,0,0,0,320.55035,158.24706,155.22794,0,0,0,503.47708,0,785.52,568.4753,377.88184,322.3153,0,0,
2943,454.21907609841577,13.701847,,,,,,,,,,,0,0,1028.5684,0,0,1071.9817,0,0,383.23343,1083.9305,0,953.7096,0,702.69385,189.51451,0,0,336.4059,0,0,0,0,0,0,
2944,455.17556807302964,5.464303,,,,,,,,,,,0,0,0,0,0,437.86676,0,235.93866,0,373.12863,296.61023,177.90245,182.71936,192.6518,0,271.75647,266.53458,193.29572,266.60107,281.90436,306.4257,0,280.15024,191.34772,
2945,455.19045472357607,9.910841,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.69502,0,317.8699,0,0,0,0,
2946,455.21155067105644,7.525757,,,,,,,,,,,0,0,0,0,0,0,0,0,0,377.6479,0,0,212.14586,317.15314,259.60916,0,0,0,0,0,0,0,257.05923,0,
2947,455.31485887208134,15.2373,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.05819,0,0,0,0,0,95.08607,0,
2948,456.0466572130325,5.368694,,,,,,,,,,,0,0,0,0,0,854.6303,402.3527,450.22803,0,374.3136,332.52512,0,322.8073,277.63284,404.22787,217.82722,0,255.16379,0,0,177.09816,371.9885,240.44942,211.33098,
2949,457.3638978671706,17.656322,,,,,,,,,,,353.81195,362.0422,371.68033,342.01343,335.249,326.9865,359.80435,417.3938,326.7879,398.98712,364.7951,444.84662,314.8281,426.6608,312.25848,499.43384,344.83798,319.42294,320.4337,422.5812,352.81552,413.10178,351.36948,340.10043,
2950,459.15021196043796,6.0732417,,,,,,,,,,,0,0,0,0,0,1077.1462,0,1048.3037,0,1545.8759,798.5085,1023.1394,994.97253,1194.3271,1168.5922,1403.1772,2434.1904,1409.7188,1162.8273,1742.1569,681.63794,676.5914,2926.2449,1328.7994,
2951,459.1654612212561,10.126411,,,,,,,,,,,438.17343,311.60574,348.9068,167.59784,379.49606,792.61035,336.2293,489.92392,229.62253,321.65128,150.02583,458.26273,0,361.4893,479.42715,458.3648,573.82263,268.99985,0,297.0025,0,247.74289,903.2581,328.86447,
2952,459.16564947420625,10.779393,,,,,,,,,,,384.59338,317.16406,210.92342,0,190.03212,292.69574,224.87859,321.56955,188.32674,0,0,342.6202,0,0,186.92427,291.11124,0,188.67119,80.71071,170.40729,0,0,401.73267,193.90004,
2953,459.1657376529914,9.7089815,,,,,,,,,,,363.2401,310.2723,268.47684,197.91849,287.6507,465.94717,324.5579,384.77078,250.06062,321.58173,187.34378,315.74936,240.96869,363.3958,330.63,325.5155,387.43417,207.20332,174.02629,288.20538,296.6233,0,653.14215,367.02505,
2954,459.23820562378836,16.753006,,,,,,,,,,,320.83447,0,226.0297,0,0,0,116.52768,158.68277,0,271.3163,0,0,0,198.93115,194.54698,159.68155,0,0,0,0,0,0,0,0,
2955,459.309625638534,16.017735,,,,,,,,,,,0,0,0,0,0,274.12128,159.16049,147.82968,0,164.68272,0,104.480515,0,0,0,0,0,0,0,0,0,0,0,0,
2956,459.3100136575379,17.275572,,,,,,,,,,,0,0,0,0,0,450.99023,248.5161,328.9232,0,316.4053,112.893295,122.27929,96.67744,151.5426,0,153.98756,134.23204,122.71475,0,0,92.96974,0,207.92493,113.06729,
2957,459.31017965627615,16.443245,,,,,,,,,,,0,0,0,0,0,240.72768,127.170235,197.08142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
