formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C18H34N2O5	[M - H]-	C18H33N2O5-	Fatty acids	0,815	Aminosugars and aminoglycosides	0,222	Aminosugars	0,113	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,992	Amino acids, peptides, and analogues	0,727	Amino acids and derivatives	0,729	Amino acids	0,914	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Trialkylamines; Amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	357,239	485	8,079	694882241609215876	694877426543547027	2408	
4	C20H36O12	[M - H]-	C20H35O12-	Fatty acids	0,946	Fatty acyl glycosides	0,461	Fatty acyl glycosides of mono- and disaccharides	0,298	Lipids and lipid-like molecules	0,968	Fatty Acyls	0,957	Fatty acyl glycosides	0,561			Fatty acyl glycosides	0,561	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Glucuronides; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Fatty acyl glycosides; Carbonyl compounds; Heterocyclic fatty acids; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; O-glucuronides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	467,212	485	8,080	694882241789570998	694877451403189755	2985	
1	C9H7NO	[M - H]-	C9H6NO-	Alkaloids	0,998	Anthranilic acid alkaloids	0,953	Quinoline alkaloids	0,904	Organoheterocyclic compounds	1,000	Quinolines and derivatives	0,936	Quinolones and derivatives	0,669	Hydroquinolones	0,652	Hydroquinolones	0,652	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Pyridines and derivatives; Organonitrogen compounds; Organooxygen compounds; Pyridinones; Quinolines and derivatives; Hydroquinolines; Hydroquinolones; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxypyridines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	144,046	486	8,094	694882242578100206	694877348298794862	208	
1	C9H16O4	[M - H]-	C9H15O4-	Fatty acids	0,997	Fatty Acids and Conjugates	0,974	Dicarboxylic acids	0,975	Lipids and lipid-like molecules	0,894	Fatty Acyls	0,911	Fatty acids and conjugates	0,875	Medium-chain fatty acids	0,860	Medium-chain fatty acids	0,860	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	187,098	486	8,095	694882247745483337	694877363180187459	609	
1	C9H14O3	[M - H]-	C9H13O3-	Fatty acids	0,995	Fatty Acids and Conjugates	0,961	Oxo fatty acids	0,847	Lipids and lipid-like molecules	0,753	Fatty Acyls	0,805	Fatty acids and conjugates	0,825	Straight chain fatty acids	0,510	Straight chain fatty acids	0,510	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Keto acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	169,087	486	8,095	694882252803814373	694877356209253241	415	
1	C11H14O4	[M - H]-	C11H13O4-	Polyketides	0,647	Aromatic polyketides	0,495	Simple phenolic acids	0,376	Benzenoids	0,989	Phenol ethers	0,528					Phenol ethers	0,528	Organic compounds; Alkyl aryl ethers; Phenols; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	209,080	486	8,098	694882253416182782	694877370826404821	843	
1	C17H28O9	[M - H]-	C17H27O9-	Fatty acids	0,574	Fatty acyl glycosides	0,595	Fatty acyl glycosides of mono- and disaccharides	0,144	Lipids and lipid-like molecules	0,960	Fatty Acyls	0,957	Fatty acyl glycosides	0,488	Fatty acyl glycosides of mono- and disaccharides	0,500	Fatty acyl glycosides of mono- and disaccharides	0,500	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	375,166	486	8,100	694882274547090644	694877431815787727	2520	
1	C5H10O6	[M - H]-	C5H9O6-	Carbohydrates	0,988	Saccharides	0,987	Monosaccharides	0,984	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbonyl compounds	0,935	Aldehydes	0,683	Beta-hydroxy aldehydes	0,760	Organic compounds; Carbohydrates and carbohydrate conjugates; Aldehydes; Alcohols and polyols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Short-chain aldehydes; Polyols; Beta-hydroxy aldehydes; Alpha-hydroxyaldehydes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165,041	486	8,103	694882266397554644	694877355403946753	391	
1	C13H18O5S	[M - H]-	C13H17O5S-	Fatty acids	0,391	Fatty Acids and Conjugates	0,161	Simple phenolic acids	0,007	Benzenoids	1,000	Benzene and substituted derivatives	0,991	Benzenesulfonic acids and derivatives	0,980			Benzenesulfonic acids and derivatives	0,980	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Benzenesulfonic acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Branched fatty acids; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; Carboxylic acids; Carbonyl compounds; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	285,079	487	8,109	694882269555866228	694877394335482422	1577	
1	C24H26O11	[M - H]-	C24H25O11-	Shikimates and Phenylpropanoids	0,978	Lignans	0,793	Arylnaphthalene and aryltetralin lignans	0,106	Lignans, neolignans and related compounds	0,908							Lignans, neolignans and related compounds	0,908	Organic compounds; Organoheterocyclic compounds; Tetralins; Ketones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Lignans, neolignans and related compounds; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	489,140	487	8,119	694882285099960236	694877454263705503	3069	
2	C10H16O3	[M - H]-	C10H15O3-	Fatty acids	0,461	Phenylpropanoids (C6-C3)	0,370	Cinnamic acids and derivatives	0,356	Benzenoids	0,403	Benzene and substituted derivatives	0,736	Phenoxy compounds	0,593			Phenoxy compounds	0,593	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	183,102	487	8,120	694882268293380371	694877361347276331	553	
1	C18H32O6	[M - H]-	C18H31O6-	Fatty acids	0,999	Octadecanoids	0,821	Other Octadecanoids	0,567	Lipids and lipid-like molecules	0,974	Fatty Acyls	0,977	Lineolic acids and derivatives	0,520			Lineolic acids and derivatives	0,520	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	343,212	488	8,134	694882274815526145	694877421661376511	2276	
1	C13H16N4O4S	[M - H]-	C13H15N4O4S-	Alkaloids	0,453	Histidine alkaloids	0,267	Imidazole alkaloids	0,264	Organic oxygen compounds	1,000	Organooxygen compounds	0,999	Carbonyl compounds	0,895	Ketones	0,925	Aryl ketones	0,534	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Imidazoles; Ketones; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Sulfones; Sulfonyls; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Aryl ketones; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	323,081	488	8,140	694882275453060378	694877412308077415	2043	
1	C7H14O3	[M - H]-	C7H13O3-	Fatty acids	0,931	Fatty Acids and Conjugates	0,912	Unsaturated fatty acids	0,181	Organic acids and derivatives	0,955	Carboxylic acids and derivatives	0,954	Carboxylic acids	0,911			Carboxylic acids	0,911	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	145,087	489	8,151	694882284785387408	694877348911163316	222	
3	C14H26O5	[M - H]-	C14H25O5-	Terpenoids	0,852	Sesquiterpenoids	0,828	Cyclonerane sesquiterpenoids	0,071	Lipids and lipid-like molecules	0,862	Prenol lipids	0,606	Sesquiterpenoids	0,610			Sesquiterpenoids	0,610	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Sesquiterpenoids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	273,170	489	8,158	694882289571089005	694877391886008486	1497	
1	C8H16O3	[M - H]-	C8H15O3-	Fatty acids	0,991	Fatty Acids and Conjugates	0,956	Hydroxy fatty acids	0,873	Organic acids and derivatives	0,996	Hydroxy acids and derivatives	0,584					Hydroxy acids and derivatives	0,584	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	159,102	490	8,162	694882300576943194	694877353722030614	344	
1	C20H38N2O6	[M - H]-	C20H37N2O6-	Amino acids and Peptides	0,786	Linear polyketides	0,298	Open-chain polyketides	0,183	Lipids and lipid-like molecules	0,872	Fatty Acyls	0,782	Fatty acids and conjugates	0,607	Branched fatty acids	0,525	Branched fatty acids	0,525	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	401,265	490	8,166	694882304024661298	694877437926889565	2702	
1	C16H34N4O4S	[M - H]-	C16H33N4O4S-	Carbohydrates	0,178	Histidine alkaloids	0,092	Imidazole alkaloids	0,092	Organic acids and derivatives	0,799	Carboxylic acids and derivatives	0,783	Amino acids, peptides, and analogues	0,851	Amino acids and derivatives	0,844	Amino acids and derivatives	0,844	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylamines; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	377,221	490	8,168	694882310664245168	694877432214246667	2532	
1	C22H30N4O8	[M - H]-	C22H29N4O8-	Alkaloids	0,845	Pseudoalkaloids (transamidation)	0,133	Imidazole alkaloids	0,057	Organoheterocyclic compounds	0,994	Lactams	0,854					Lactams	0,854	Organic compounds; Organoheterocyclic compounds; Pyrrolines; Ketones; Alcohols and polyols; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	477,196	490	8,174	694882330205509484	694877452686646974	3024	
1	C17H20N2O2	[M - H]-	C17H19N2O2-	Alkaloids	1,000	Tryptophan alkaloids	0,999	Carboline alkaloids	0,470	Organic acids and derivatives	0,948	Carboxylic acids and derivatives	0,981	Amino acids, peptides, and analogues	0,984	Amino acids and derivatives	0,984	Alpha amino acids	0,898	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Harmala alkaloids; Carboxylic acids; Pyridoindoles; Carbonyl compounds; Beta carbolines; Dialkylamines; Alpha amino acids; Benzenoids; Amines; Secondary amines; Indoles; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	283,145	491	8,178	694882318847333144	694877394142544408	1571	
3	C15H24N10O3	[M - H]-	C15H23N10O3-	Alkaloids	0,915	Histidine alkaloids	0,475	Imidazole alkaloids	0,476	Organoheterocyclic compounds	0,996	Azoles	0,530					Azoles	0,530	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	391,196	492	8,200	694882316989256358	694877434906990245	2614	
